uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF,publicationDate
d7763577-92f1-4909-804a-d1eff616575d,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,40,,40_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,4.2,1.88,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
89b0805a-3322-402e-b41b-c00d2f76a015,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32_03,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,2.5,0.84,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
14794151-0dc9-4977-9b08-537d3a41cf6f,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32_05,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,1,0.82,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
ab5bdc4e-a242-4136-b2a8-f45d7d823fd7,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,4.2,1.06,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
02149c9e-a479-44e2-b143-8574abe0ed14,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32_06,PRGL2,Prosopis glandulosa Torr.,species,,,100,55,45,1,1.44,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
be3fa1a4-a998-48cc-8a9a-4da7702cd8e9,JORN_051.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_051,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,2.2,1.42,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
650e05fa-ef39-4f85-aedd-36126e044691,JORN_066.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_066,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,7.4,1.86,"",shiebert@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
f7898451-79f2-44ae-913e-a9cd6bba3138,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,4.5,1.22,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
a2cb6937-6856-4f55-a906-6e09db281478,JORN_051.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_051,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,2.1,1.1,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
34201da5-fcec-4b20-9a0c-b495db071b21,JORN_047.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_047,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,3.9,0.98,"",kharris@neoninc.org,rolinger@field-ops.org,legacyData,20200817T125259Z
3098fbad-4e0d-44c1-9af4-7ec93cc01605,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,55,45,1.5,1.44,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
7c85610a-e788-4797-934b-eefab1d1dd29,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,96,4,7.5,1.38,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
039e3218-e250-4f5a-91c6-ab0f19d3b4b5,JORN_055.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_055,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,92,8,4.4,0.98,"",ewashburne@field-ops.org,shiebert@neoninc.org,legacyData,20200817T125259Z
64fbb07e-864b-4754-9cb7-ed645879ec14,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,91,9,3.3,1,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
56f2d9d0-5c43-4013-a99a-a55e4957c744,JORN_066.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_066,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,1.5,0.52,"",shiebert@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
d0d052eb-287a-431f-982d-abb4cbe9fc06,JORN_055.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_055,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,8.6,1.08,"",ewashburne@field-ops.org,shiebert@neoninc.org,legacyData,20200817T125259Z
07be6a17-2b4c-403e-bf57-48a8a85e0db8,JORN_055.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_055,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,1.6,1.02,"",ewashburne@field-ops.org,shieber@neoninc.org,legacyData,20200817T125259Z
48bb8fc3-e7fa-45e6-94f2-eb83bbf680ac,JORN_051.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_051,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,2.1,0.72,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
17b6b3ee-db59-492e-b2bf-c054ceacbe89,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,1.5,1.08,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
04e1e373-d203-4b6f-b372-2d61e8c8d0f7,JORN_064.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_064,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,97,3,19.6,1.1,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
4391fe7a-c155-4379-b8ed-b48db2791645,JORN_064.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_064,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,19.6,1.4,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
22ccb238-a592-4cb4-a0e4-0032a5167093,JORN_047.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_047,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,4.3,1.12,"",kharris@neoninc.org,rolinger@field-ops.org,legacyData,20200817T125259Z
d28b426f-77f3-4070-8abd-d8c49b870f99,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,1.5,1.22,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
d96df9ac-ac7f-4995-8349-9b9b3b70751d,JORN_051.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_051,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,91,9,3.1,1.06,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
ff1092c7-5424-4384-85aa-e5f2663b23c7,JORN_064.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_064,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,2.2,0.9,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
36ecf805-00d7-4d5a-8ae1-84abec238029,JORN_064.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_064,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,92,8,2.1,0.84,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
cd76e9e1-3464-40e1-acdf-770dd67a3b2f,JORN_045.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_045,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,2.2,0.8,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
02032012-51af-4fe1-a1ce-9b305ad83a83,JORN_047.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_047,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,1.4,0.6,"",kharris@neoninc.org,rolinger@field-ops.org,legacyData,20200817T125259Z
3de4fda1-fb23-47b4-b16c-dad8ad105ca5,JORN_066.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_066,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,7.4,1.46,"",shiebert@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
7b5e2fd0-599c-4e71-bc68-85dddc83b4db,JORN_049.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_049,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,92,8,6.2,1.18,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
69d345e0-1aac-4055-b1fb-836532820400,JORN_066.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_066,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,1.5,0.5,"",shiebert@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
7b2988c4-9cbf-481b-b2a7-47fae7022966,JORN_064.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_064,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,2.1,0.98,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
081ea9d1-d2a4-4f4f-934a-777ea0d759e2,JORN_049.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_049,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,93,7,2.5,0.9,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
19401ecb-11e7-4285-b24f-25313974de0b,JORN_064.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_064,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,96,4,19.6,0.8,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
621a862b-ae59-48e6-86ad-64a416e4b468,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,7.5,1.64,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
bafd48f3-91ea-4180-b06d-9307c99cff74,JORN_064.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_064,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,2.1,0.78,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
4337fccd-ccb4-4fbf-9055-b6cad9a9adde,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,89,11,4.5,1.18,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
3c76ecb7-714b-4698-85c5-c694cf3c0379,JORN_064.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_064,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,94,6,1,0.5,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
d6355e28-c105-4732-8f86-034572308280,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,1.5,0.92,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
8387e8a6-40d4-4ccd-892a-43caf4973267,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,3.3,1.06,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
5f9e3c4c-cefa-4006-a0bb-21f92244c57c,JORN_051.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_051,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,97,3,2.2,0.98,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
f67bee4d-8cdb-4771-b443-88a16e3186af,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,1.5,0.96,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
c1c495da-d51d-4afa-9f39-23cef1e872c3,JORN_049.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_049,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,20.1,1.1,"",shiebert@neoninc.org,kharris@neoninc.org,legacyData,20200817T125259Z
2aba0669-e274-4910-8777-6ef8eaf3ee7b,JORN_051.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_051,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,2.1,1.26,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
ce593cf1-9717-4833-8360-fbd33b2ad923,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,5,95,1.4,0.76,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
fa398247-c6a8-4a36-a817-62f6889e1e07,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,75,25,1.5,1.3,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
69f373f0-58e3-4d82-a646-b2047f0ae50d,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,94,6,3.3,1.34,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
f8e00950-0106-4802-90b6-bd2332a96aef,JORN_045.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_045,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,7.3,1.16,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
16517ca7-f78f-418a-ae33-b395f7cf6378,JORN_047.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_047,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,3.2,0.78,"",kharris@neoninc.org,rolinger@field-ops.org,legacyData,20200817T125259Z
826f3685-176b-4cf6-bca7-f0504009d4d1,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,98,2,7.5,0.76,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
73f18ae5-95a4-4dc4-ae10-bc460e8195df,JORN_059.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_059,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,1.4,1.64,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
df11d2f7-5584-4576-a396-88300fb04301,JORN_051.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_051,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,97,3,2.5,1.02,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
f96397fa-2fea-4fa0-81ba-c4e0f515df44,JORN_055.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_055,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,97,3,1.6,1.12,"",ewashburne@field-ops.org,shiebert@neoninc.org,legacyData,20200817T125259Z
a15abd1d-53e2-4b29-824d-73f9b2c46ba6,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,40,,40_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,19,1.68,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
0596c8f1-2711-4042-af45-3f1d82aa444a,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,89,11,4.5,1.18,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
d5519ce1-6458-478c-838b-b4780dffe8ae,JORN_045.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_045,41,,41_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,98,2,1,0.5,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
fefdae43-6bbf-403a-b84e-c18ca0a43bab,JORN_047.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_047,31,,31_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,3.2,0.78,"",kharris@neoninc.org,rolinger@field-ops.org,legacyData,20200817T125259Z
61bbdc9c-1611-46e7-ba91-4cc27d5932a1,JORN_046.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_046,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,3,1.14,"",kharris@neoninc.org,shiebert@neoninc.org,legacyData,20200817T125259Z
3a6c021a-d92e-494c-ba0b-6299586370d8,JORN_045.basePlot.vst,2015-09-23,vst_JORN_2015,D14,JORN,JORN_045,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,98,2,2.2,0.56,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
88f257e3-ec68-4035-b0c7-6f138f6d70d7,JORN_052.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_052,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,98,2,4.2,0.8,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
f05f8800-c621-4a60-9c15-09ac1a995eff,JORN_044.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_044,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,98,2,1.9,0.84,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
c96bc82b-1f93-4649-af41-e38409856149,JORN_067.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_067,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,75,25,8.2,1.52,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
0391c5cc-651b-429e-8c03-10c77ab62cf2,JORN_067.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_067,31,,31_01,PRGL2,Prosopis glandulosa Torr.,species,,,98,90,10,15,1.12,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
e2a4ee6d-cd38-48df-8b15-b2be4283a8d4,JORN_067.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_067,41,,41_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,1.2,0.74,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
6396c652-8037-47cc-9ab0-260a4c4c9f99,JORN_067.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_067,41,,41_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,1,0.72,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
a083996d-4d95-4f36-acc2-c6cc2a3268b4,JORN_060.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_060,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,4,1.24,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
ac3f5f96-47ea-4a70-877f-38125b78d4a7,JORN_060.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_060,31,,31_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,5,1.62,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
f5f0a7e3-14c4-406a-9b58-b8a20a353122,JORN_044.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_044,31,,31_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,2.7,0.92,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
fcf0577b-19c4-4599-bdc6-aa713ac4ae83,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,32,,32_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,3,0.9,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
2ad18214-cc50-4730-bd3e-930ca1276388,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,31,,31_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,3,0.6,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
d89b7014-d4d3-4ae6-ade6-7b7d55a5a20b,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,2.5,1.18,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
7a152ac7-da3c-41f0-a707-33df105e3ab7,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,40,,40_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,6,1.88,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
28e6475b-82f7-42e8-b7e5-727e12b4734f,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,41,,41_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,6.5,2,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
01a5009e-08d7-47ee-86ce-ea688bc2fff1,JORN_060.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_060,41,,41_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,4,0.96,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
e4938cd1-a712-4efd-af6f-98cba3102764,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,2.5,1.18,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
81d62677-7c0d-4fcd-9dc3-c59b623e1dcf,JORN_052.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_052,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,98,2,3,0.84,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
b69c106f-fc18-41d1-b256-e80e726cea5d,JORN_067.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_067,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,1,0.72,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
39edbb56-b8a0-4175-92db-150a4cea7f92,JORN_060.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_060,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,5,1.62,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
f7b2af80-18e7-49e8-964c-b2f9911c2c8c,JORN_067.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_067,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,98,90,10,15,1.12,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
d1408b02-afb2-472e-b0ee-31535ecf44f5,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,6.5,2,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
8cea35ea-1baf-4247-b6cb-31c11287d75f,JORN_044.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_044,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,4.2,1.1,canopyArea is 4.15m^2 on datasheet. Rounded up on entry,rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
0d332417-8f94-4ccc-adcd-dab00039650f,JORN_069.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_069,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,9.2,1.78,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
0edfe072-deab-4984-ba60-d4f50ace3e3f,JORN_060.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_060,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,4,0.96,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
811c0870-fd6b-41e0-9e32-e53dea53a035,JORN_070.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_070,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,2,0.78,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
f0855cc7-2530-4c3a-b2e2-40da6d646ff4,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,2.5,0.94,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
04c31e70-748e-4a2d-af72-42293eff4111,JORN_056.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_056,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,3,0.6,"",ewashburne@field-ops.org,rolinger@field-ops.org,legacyData,20200817T125259Z
02778562-e5c1-4728-9a20-65ac6871a12f,JORN_052.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_052,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,98,2,4.2,0.8,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
0bf8d32d-c94c-4c70-8233-9c576678c5d4,JORN_044.basePlot.vst,2015-09-24,vst_JORN_2015,D14,JORN,JORN_044,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,2.7,0.92,"",rolinger@field-ops.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
